casjobsID,objid,ra,dec,e_bv,mag_nuv,magerr_nuv,mag_fuv,magerr_fuv
-1016829289,2565224399440447160,277.408616625472,0.295943874001716,2.47044920921326,20.4475784301758,0.228377282619476,23.86452293396,6.49611902236938
-1016829288,2565224399440447146,277.804818165734,0.272097388601748,2.2582573890686,23.0606670379639,0.356083065271378,99,99
-1016829286,2565224399440447138,277.500082023915,0.302680552492333,2.51213979721069,19.6155052185059,0.146295562386513,20.6300773620605,0.463210791349411
-1016829285,2565224399440447127,277.762977759089,0.267453788979813,2.33453440666199,22.5605640411377,0.350983828306198,99,99
-1016829284,2565224399440447112,277.655625109736,0.264156626721672,2.4038872718811,23.0116214752197,0.333211272954941,99,99
-1016829283,2565224399440447094,277.976897507315,0.259596119938173,2.18798041343689,22.5597496032715,0.355999946594238,99,99
-1016829281,2565224399440447072,277.417242188977,0.253453568038313,2.57732129096985,22.5251083374023,0.348026692867279,22.5837554931641,0.499190151691437
-1016829280,2565224399440447063,277.492502031679,0.29600107751844,2.51213979721069,20.791145324707,0.204337507486343,22.1516551971436,0.868553817272186
-1016829279,2565224399440447048,278.04786924102,0.255757206382435,2.11888694763184,19.8401966094971,0.0557667128741741,99,99
-1016829278,2565224399442544194,277.653601801769,0.379823256750434,2.43249821662903,12.5288543701172,0.00160791096277535,16.9326725006104,0.0242664236575365
-1016875761,6375454555595866784,274.17109937004,-0.352989536627865,0.862150073051453,18.5178833007813,0.0539496652781963,19.8829936981201,0.189054116606712
-1016875758,6375454555593769619,274.463648728956,-0.360573310468334,0.851207375526428,21.5930576324463,0.343523681163788,24.3146896362305,4.35510730743408
-1016875755,6375454555593769603,273.986859169561,-0.365233682950259,0.904700756072998,21.317777633667,0.338336884975433,99,99
-1016875753,6375454555593769597,274.36081975697,-0.368424626430421,0.916650474071503,21.3528861999512,0.29226541519165,23.5674018859863,2.29119181632996
-1016875749,6375454555593769553,274.090569619315,-0.38287535712456,0.8675417304039,21.1187210083008,0.24806609749794,99,99
-1016875747,6375454555593769545,274.275644624299,-0.38736409930177,0.897171556949615,21.7363986968994,0.331907004117966,99,99
-1016875745,6375454555595866691,273.991035184046,-0.358499168141753,0.905900716781616,16.4891529083252,0.0206351969391108,19.3403720855713,0.155289813876152
-1016875744,6375454555593769530,274.048135998285,-0.395896224829814,0.893290758132935,21.6603088378906,0.360365360975266,29.7410163879395,647.161560058594
-1016875743,6375454555593769525,274.354761276266,-0.384635605414994,0.930629193782806,18.2250366210938,0.0471248738467693,23.9732933044434,4.16849374771118
-1016875740,6375454555593769489,274.251555656808,-0.408306187347546,0.884657442569733,18.0315608978271,0.0424919314682484,99,99
-1016875739,6375454555593769485,274.374156141742,-0.41534258239383,0.930629193782806,21.4585819244385,0.344950318336487,99,99
-1016875738,6375454555595866630,274.185630014244,-0.396795302723598,0.866546988487244,15.7125415802002,0.0140914656221867,16.7575511932373,0.0404690094292164
-1016875737,6375454555595866616,274.075130031756,-0.421648687748481,0.893290758132935,20.6407318115234,0.18205514550209,21.392822265625,0.46071520447731
-1016875734,6375454555593769431,274.18700529527,-0.437639704091826,0.883624792098999,21.6495685577393,0.315023183822632,22.177755355835,0.683532893657684
-1016875729,6375454555593769367,274.199492390911,-0.462034138455422,0.883624792098999,19.5193290710449,0.0926809459924698,22.9676094055176,1.62452530860901
-1016875728,6375454555593769364,274.178027110577,-0.468020807765275,0.883624792098999,21.5933570861816,0.303083628416061,99,99
-1016875727,6375454555595866512,274.092125444214,-0.469046471359127,0.913595855236053,20.8528175354004,0.201693400740623,19.9506568908691,0.188166007399559
-1016875726,6375454555593769358,274.259251881445,-0.471647915267876,0.917846143245697,21.8942260742188,0.353908985853195,99,99
-1016875725,6375454555593769342,274.160399268398,-0.476028221487808,0.893440663814545,20.7567100524902,0.194261878728867,99,99
-1016875724,6375454555593769318,274.214975053865,-0.490139254773079,0.90887439250946,21.1506652832031,0.237054839730263,23.2415733337402,1.68934524059296
-1016875723,6375454555593769312,274.071105186843,-0.484000881365175,0.937360167503357,19.7864284515381,0.116047136485577,99,99
-1016875722,6375454555593769299,274.325120271242,-0.496911475806879,0.915959596633911,21.4318408966064,0.299871057271957,99,99
-1016875720,6375454555593769268,274.239211499498,-0.515638177980292,0.922920346260071,21.8261852264404,0.347744137048721,99,99
-1016875719,6375454555593769254,274.238732875145,-0.499707937255045,0.90887439250946,18.2429580688477,0.0473382137715817,99,99
-1016875716,6375454555593769211,274.145866163074,-0.53256091676932,0.961953639984131,18.4261016845703,0.053197555243969,21.8429412841797,0.790168821811676
-1016875714,6375454555593769195,274.4047190455,-0.545756126893336,0.8882856965065,18.2700366973877,0.0475145988166332,23.3506336212158,2.43173980712891
-1016875713,6375454555593769181,274.50821870066,-0.562610071710878,0.908667922019959,22.1852130889893,0.345848679542542,22.5805206298828,0.708231985569
-1016875711,6375454555593769157,274.405730325842,-0.570280773761292,0.895259916782379,19.153263092041,0.0747919306159019,99,99
-1016875709,6375454555593769130,274.321901976991,-0.589185954998065,0.935633540153503,21.9104843139648,0.357149422168732,24.0957279205322,2.78486156463623
-1016875700,6375454555593769079,274.265104595196,-0.610952868655006,0.968030393123627,20.4136619567871,0.159115448594093,99,99
-1016875695,6375454555593769028,274.437914153849,-0.646968069473948,0.917778015136719,19.5754222869873,0.0988868772983551,99,99
-1016868090,6375454549151321014,273.743293688242,1.20493892182214,0.76771879196167,20.2560195922852,0.137922674417496,99,99
-1016868089,6375454549151320999,273.838815561229,1.31748349775919,0.762140452861786,21.9846420288086,0.352116286754608,22.7111053466797,0.913583278656006
-1016868088,6375454549151320988,273.756733391823,1.27466812487186,0.764022588729858,22.0825042724609,0.360170215368271,22.7690505981445,0.930799961090088
-1016868087,6375454549151320978,273.782600548692,1.3165375574943,0.756714761257172,20.0020484924316,0.140548437833786,22.6607151031494,1.67767465114594
-1016868086,6375454549151320968,273.721245930721,1.28421393310215,0.776103973388672,20.7234420776367,0.298908114433289,99,99
-1016868085,6375454549151320946,273.753768820691,1.28151297358247,0.776103973388672,21.5811901092529,0.343294978141785,99,99
-1016868084,6375454549153418085,273.753544657085,1.29700530821169,0.763446807861328,21.2199172973633,0.326318174600601,20.6050968170166,0.306233614683151
-1016868083,6375454549151320915,273.820087099447,1.19200395641164,0.748669505119324,21.9495334625244,0.351628512144089,99,99
-1016868082,6375454549153418049,273.715275327601,1.2749965844525,0.777761220932007,14.8394050598145,0.00930861197412014,19.7132663726807,0.228330850601196
