278.2451689	0.436675861
278.2209399	0.345739669
271.0017919	-0.274229997
270.9852774	-0.291031984
271.0032014	-0.3523006
271.168555	-0.358112094
271.0235697	-0.402483469
271.0508227	-0.406597672
270.0042784	-1.743179937
270.1197235	-1.979941711
270.0118937	-2.191285547
270.1522718	-2.351401951
276.6242169	1.916832046
276.6263504	1.946525216
276.4417781	1.815982705
276.6778777	1.737841242
276.5198908	1.722159119
276.5107228	1.588770889
276.5222931	1.531153914
276.4510172	1.51187321
276.1752237	1.951802657
276.0103708	1.832402675
271.8584373	-2.032883265
271.8872297	-2.229961226
272.0430759	-2.321806979
271.9078807	-2.677412067
272.3761693	-1.094472208
272.2735786	-1.219339662
272.6801117	-1.4094383
272.8348802	-1.475783048
272.8945363	-1.594500145
272.8609588	-1.691236287
272.9265186	-1.790687226
272.8691648	-0.517532918
272.968594	-0.533664281
270.3435033	-2.076491403
270.3476713	-2.172446457
270.2490313	-2.27523218
270.3074585	-2.391076912
270.2843885	-0.083733442
270.2636812	-0.165562236
270.2571071	-0.22917963
274.4046123	0.239522494
274.2689935	-0.004954351
270.1672255	0.064959565
270.1837788	0.029581694
270.0303894	0.092932697
270.183414	-0.068010862
270.0682343	-0.079342005
271.1417204	-0.498319649
271.0655557	-0.491608515
271.3035278	-0.560039305
276.0221291	1.687372016
275.7529198	1.657032271
276.1763966	1.632367433
276.3636746	1.543245926
275.8234588	1.534003876
276.2471372	1.519794157
276.3593367	1.519733958
276.2203306	1.495857324
275.9759137	1.490181078
276.3854211	1.484343586
276.1856639	1.484066691
276.2239465	1.480591035
272.2470802	-1.459085648
272.4265382	-1.578858301
272.7203127	-1.612515905
272.5260105	-1.629263135
272.0953818	-1.959440684
270.0711554	-0.245694172
270.1028923	-0.27705648
270.0720913	-0.391285959
270.0705404	-0.492778801
270.1738182	-0.578271039
276.4059912	1.466606263
276.7054845	1.376851185
276.5274308	1.300550671
276.4752137	1.20838235
273.3162131	-0.712331405
272.860063	-0.821195886
273.0279221	-0.928206772
275.980731	1.426246984
270.6755581	-0.019035626
270.7983835	-0.10942686
274.2598609	-0.063518739
274.1435395	-0.090591014
274.3068672	-0.106561018
274.2748903	-0.105273053
274.5202878	-0.115153447
274.4982212	-0.162248137
274.1441966	-0.351457397
277.9960486	0.776065368
278.0108592	0.776608369
277.6495948	0.67430537
278.0442087	0.740446793
278.0031666	0.645117112
277.3059915	0.588798093
277.5713947	0.521144685
277.2741122	0.375765214
277.1761802	0.247681404
277.1992522	0.144586824
271.0741617	-0.690589735
271.1448222	-0.749555173
271.028134	-0.89418233
271.0464853	-0.900136172
271.3205737	-1.019763495
271.1809027	-0.965128565
270.1891185	-0.681468086
270.0665895	-0.874369962
270.078738	-0.83373901
270.5974783	-0.043644101
270.6110761	-0.023456376
270.4720065	-0.140998536
270.8177809	-0.193965795
270.8293632	-0.230653906
272.516479	-0.518103248
272.7380149	-1.156572776
273.1406613	-1.203699664
273.0342338	1.355509148
272.8695668	1.146473178
273.3574867	1.134908432
274.8951677	0.96784511
275.3214768	0.913056855
274.5963559	0.90143877
274.8570189	0.841894627
277.8954583	0.478280638
277.4637467	0.463490141
277.5271691	0.432384502
277.514666	0.395783132
277.7774307	0.353549742
277.7069661	0.374616743
277.4172422	0.253453568
273.7061359	1.066831267
274.0008181	1.001603036
270.1851868	-1.420468857
271.1918035	-1.136065052
270.9758029	-1.1545829
270.7329077	-0.283634596
270.9690578	-0.292441493
270.7892012	-0.305359543
270.5678417	-0.309659047
272.4890496	1.128878073
272.4329624	1.006872111
272.9902296	1.055870651
272.7873681	1.06749084
273.1600853	0.667633478
270.7598691	-0.342590423
270.8916173	-0.34274154
270.7808092	-0.367669293
275.0902513	0.650839188
274.8916221	0.528521105
277.6612543	0.075288196
278.0681743	-0.11721338
277.9307028	-0.239291652
274.0421524	0.918494578
274.3210111	0.858997628
273.7552913	0.812746647
271.3497671	-1.269486849
271.4546928	-1.327183703
271.5186396	-1.436948801
270.5555404	-0.4412484
270.9476069	-0.488218106
270.4118829	-0.49098446
274.8742188	0.361922482
272.6597532	0.853718687
272.6496913	0.633981839
272.9587891	0.330321133
272.8140756	0.409158425
272.8703718	0.263556195
274.395351	0.735136063
273.7009287	0.673821448
274.1232518	0.645091533
273.899265	0.587335442
273.7968335	0.561225387
270.2997365	-0.523279771
270.4851674	-0.544557587
270.8652883	-0.569853569
270.914995	-0.627332706
274.924974	-0.063199296
274.5445928	-0.231099207
270.9732047	-1.466065829
271.2498365	-1.55584561
271.5364243	-1.590458983
271.3597709	-1.628904884
271.5573049	-1.953384489
271.7298386	-0.257903501
272.5789785	0.566395573
272.6327437	0.487332985
272.4749261	0.582321025
272.6272045	0.539729697
274.6110929	-0.593563393
275.2129163	1.960102443
270.906538	-0.682060111
270.8966113	-0.737778799
270.85291	-0.745275848
270.9115199	-0.815262133
270.9637762	-0.889153759
270.9695448	-1.19098092
270.9621639	-1.305533537
270.9379142	-1.533123147
270.5993893	-0.779215419
272.7453949	0.223541558
272.8756025	0.213191838
272.872234	0.12009582
272.7584209	0.10310794
272.7493182	-0.058807097
273.6479318	1.056334951
273.5993052	1.010259135
273.5237569	0.955536512
273.5017529	0.881150957
273.613096	0.794899411
274.3310307	0.389294396
274.0536809	0.359503105
271.6752386	-0.324552235
271.7386059	-0.344388153
271.6469625	-0.402878179
271.6891559	-0.423742259
271.6156573	-0.426134129
271.550893	-0.458705163
274.7107735	1.999078646
270.3124218	-0.906709636
270.7799019	-0.940616199
272.0276322	0.480481166
272.4260967	0.467400592
272.7275484	0.418039586
274.5353008	1.345547952
274.5781139	1.293996219
274.8097247	1.144726805
274.729067	1.123359922
273.5800993	0.578093439
273.3698848	0.506251779
273.4403989	0.515203141
274.0367007	0.330127428
274.0567375	0.316336413
273.7624921	0.25645342
270.2569622	-0.984191123
270.5128584	-0.991976868
270.5345281	-1.001585721
270.8031149	-1.122090234
271.5631939	-0.472686087
271.5331497	-0.498217554
271.5310603	-0.445764777
272.0563292	0.379139222
271.8880879	0.35389585
272.021912	0.349514241
272.4432745	0.343397262
271.8955457	0.330760417
272.1182972	0.304129029
270.5529399	-1.181241768
270.353829	-1.258360519
270.8144775	-1.275270489
270.3543496	-1.302271078
273.606351	0.406603499
273.4975192	0.409866491
273.4540467	0.323730158
273.6096697	0.301629529
273.8305346	0.04019046
273.682338	-0.056236003
271.5479199	-0.616697093
271.678601	-0.682199472
271.7098483	-0.792284567
271.6238101	-0.795801518
270.2025238	-1.322501911
270.5872762	-1.409122927
270.6551428	-1.429206989
270.7973748	-1.460211154
271.9156157	0.265457612
272.1161024	0.253577495
272.3617098	0.253603363
272.4957394	0.210960958
272.5786803	0.193661215
272.1272672	0.181739313
273.2002607	0.297502075
273.0262272	0.279442204
273.0644346	0.238136799
