278.2000726	0.591845367
278.1882304	0.56214563
278.1917352	0.554853861
278.2451689	0.436675861
278.2209399	0.345739669
278.2739463	0.417198048
278.2525253	0.337738373
278.2619237	0.33801011
278.2771023	0.33804664
278.1839869	0.32831953
278.2651987	0.256740899
278.2876527	0.203384856
278.2813684	0.203704216
278.2848519	0.213872106
278.283959	0.166616331
278.1852876	0.144864147
278.1918738	0.074198254
278.2209866	0.088335344
278.2451061	0.040287432
278.2415041	0.034121808
278.2163756	-0.001182207
278.2209244	-0.00229746
278.2121949	-0.00127315
271.7371322	-1.926345165
271.7355001	-2.081300195
271.728584	-2.110885129
271.7771801	-2.171545039
271.7418533	-2.127620782
271.5757361	-2.219276081
271.7201885	-2.315447977
271.5810001	-2.356953756
271.5624664	-2.371488551
271.786889	-2.398652296
271.7411872	-2.400790531
271.7289768	-2.439455478
271.6975616	-2.392784068
271.7882299	-2.643112122
270.9757976	-0.260961624
271.0017919	-0.274229997
270.9852774	-0.291031984
270.9803151	-0.304566075
270.9726402	-0.30532983
271.0333646	-0.328759601
270.9794288	-0.338453526
271.1052965	-0.32060723
271.132263	-0.353204569
271.0287468	-0.355085844
271.0032014	-0.3523006
271.168555	-0.358112094
271.3664966	-0.357576268
270.9981656	-0.35586515
271.0099182	-0.357951632
271.2888204	-0.358583869
271.2813118	-0.355604635
271.2574076	-0.367595228
271.2426901	-0.371349447
271.3039023	-0.361499079
271.2239087	-0.369284509
270.9903189	-0.358050652
271.0999049	-0.374184758
271.199743	-0.370407678
271.0303037	-0.382564106
271.1417623	-0.384985106
271.353545	-0.379205344
271.3278411	-0.38314265
271.0424038	-0.382573267
271.365104	-0.385968384
271.0529029	-0.388430994
271.0453751	-0.387815362
271.1990838	-0.395447685
271.0500175	-0.399930599
271.269955	-0.375250488
271.0235697	-0.402483469
271.1418554	-0.39952536
271.3355307	-0.392510861
271.1949685	-0.405546478
271.1664086	-0.405354823
271.2222881	-0.405631806
271.0054335	-0.402612865
271.0508227	-0.406597672
271.3486321	-0.402814091
271.1155681	-0.408764313
271.0624209	-0.41526063
271.2267206	-0.418434233
271.2538083	-0.421710794
271.0492162	-0.421808361
271.0916157	-0.424761173
271.3028564	-0.427652608
271.192551	-0.430194845
271.1246685	-0.436510619
271.1819548	-0.434618607
271.0532693	-0.437196692
271.3294852	-0.440689705
271.1323269	-0.43934769
271.0256685	-0.443609888
271.1863229	-0.443209945
271.2058541	-0.450105215
271.1796405	-0.443076149
